idFilaPedido;idWebService;idLoja;idCabecPedido;idFilaCliente;empresa;pedidoCliente;pedidoJund;respostaJundPedido;respostaJundEnderecoEntrega;respostaJundItensPedido;respostaJundPedidoSerial;respostaJundConfirmaPagtoPedido;respostaJundRastreamentoPedido;idStatusIntegracao;dataHoraEntradaFila;dataHoraProcessadoPedido;dataHoraProcessadoPedidoSerial;dataHoraProcessadoConfirmaPagtoPedido;ultimaDataHoraRastreamentoPedido;rastreamentoFinalizado;importacaoImeiFinalizada;respostaServiceAtualizacaoPedidoERP;notaFiscal;subId;ultimoStatusRastreamentoPedidoOI;statusSiteIntegracaoAtualizado;reprocessarPedido;ultimoStatusResumidoRastreamentoPedidoOI;engenhariaReversa;pedidoJundDesmembrado;duplicidadeValidada;respostaJundCliente;tipoPagamento;dadosPedidoGravado;importacaoOcorrenciaFinalizada;pedidoJundDesmembradoJaImportado;informacoesValidadas;pedidoLiberadoParaRastreamento;pedidoJundDesmembradoEncontrado;idModoIntegracao;pedidoOiIntegradoSite;chaveUnica;idLojaAntigo;pedidoCancelado
252991;1;16;252432;268983;222;30495233;15473;OK;OK;OK;;;;4;2018-07-31 12:21:39.393;2018-07-31 12:21:18.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252990;1;24;252431;268982;26;13135641;503989;OK;OK;OK;;;;4;2018-07-31 12:16:28.140;2018-07-31 12:15:18.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252989;1;38;252430;268981;222;30478780;15472;OK;OK;OK;;;;4;2018-07-31 12:11:39.517;2018-07-31 12:11:16.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252988;1;38;252429;268980;222;30474735;15471;OK;OK;OK;;;;4;2018-07-31 12:11:37.367;2018-07-31 12:11:16.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252987;1;3;252428;268979;29;30479222;177703;OK;OK;OK;;;;4;2018-07-31 12:11:34.883;2018-07-31 12:11:16.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252986;1;19;252427;268978;222;30493928;15470;OK;OK;OK;;;;4;2018-07-31 12:11:32.107;2018-07-31 12:11:16.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252985;1;38;252426;268977;222;30479535;15469;OK;OK;OK;;;;4;2018-07-31 12:01:52.577;2018-07-31 12:01:12.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252984;1;34;252425;268976;222;30494859;15468;OK;OK;OK;;;;4;2018-07-31 12:01:50.440;2018-07-31 12:01:11.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252983;1;38;252424;268975;222;30494862;15467;OK;OK;OK;;;;4;2018-07-31 12:01:48.630;2018-07-31 12:01:11.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252982;1;41;252423;268974;26;30361468;503984;OK;OK;OK;;;;4;2018-07-31 12:01:46.197;2018-07-31 12:01:11.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252981;1;34;252422;268973;222;30494494;15466;OK;OK;OK;;;;4;2018-07-31 11:51:28.753;2018-07-31 11:51:08.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252980;1;38;252421;268972;222;30479152;15465;OK;OK;OK;;;;4;2018-07-31 11:51:26.337;2018-07-31 11:51:08.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252979;1;13;252420;268971;29;30390018;177623;OK;OK;OK;;;;4;2018-07-31 11:41:53.153;2018-07-31 11:41:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252978;1;19;252419;268970;222;30494309;15464;OK;OK;OK;;;;4;2018-07-31 11:41:50.423;2018-07-31 11:41:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252977;1;34;252418;268969;222;30494307;15463;OK;OK;OK;;;;4;2018-07-31 11:41:47.897;2018-07-31 11:41:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252976;1;3;252417;268968;29;30493796;177622;OK;OK;OK;;;;4;2018-07-31 11:41:45.057;2018-07-31 11:41:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252975;1;34;252416;268966;222;30494308;15462;OK;OK;OK;;;;4;2018-07-31 11:41:40.533;2018-07-31 11:41:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252974;1;16;252415;268965;222;30493927;15461;OK;OK;OK;;;;4;2018-07-31 11:31:44.103;2018-07-31 11:31:03.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252973;1;19;252414;268964;222;30493929;15460;OK;OK;OK;;;;4;2018-07-31 11:31:41.747;2018-07-31 11:31:03.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252972;1;32;252413;268963;222;30494300;15459;OK;OK;OK;;;;4;2018-07-31 11:31:39.237;2018-07-31 11:31:03.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252971;1;3;252412;268962;29;30481064;177621;OK;OK;OK;;;;4;2018-07-31 11:26:39.773;2018-07-31 11:26:04.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252970;1;38;252411;268961;222;30406479;15458;OK;OK;OK;;;;4;2018-07-31 11:26:36.967;2018-07-31 11:26:03.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252969;1;19;252410;268960;222;30409471;15457;OK;OK;OK;;;;4;2018-07-31 11:26:33.037;2018-07-31 11:26:03.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252968;1;38;252409;268959;222;30494109;15456;OK;OK;OK;;;;4;2018-07-31 11:21:34.617;2018-07-31 11:21:00.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252967;1;38;252408;268958;222;30479904;15455;OK;OK;OK;;;;4;2018-07-31 11:21:25.913;2018-07-31 11:21:00.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252966;1;38;252407;268957;222;30493731;15454;OK;OK;OK;;;;4;2018-07-31 11:16:31.210;2018-07-31 11:15:58.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252965;1;16;252406;268956;222;30468844;15453;OK;OK;OK;;;;4;2018-07-31 11:11:45.927;2018-07-31 11:10:57.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252964;1;16;252405;268955;222;30478965;15452;OK;OK;OK;;;;4;2018-07-31 11:11:43.413;2018-07-31 11:10:57.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252963;1;16;252404;268954;222;30468842;15451;OK;OK;OK;;;;4;2018-07-31 11:11:40.560;2018-07-31 11:10:57.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252962;1;38;252403;268953;222;30491520;15450;OK;OK;OK;;;;4;2018-07-31 11:06:28.460;2018-07-31 11:05:57.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252961;1;18;252402;268952;222;30493728;15449;OK;OK;OK;;;;4;2018-07-31 11:01:56.783;2018-07-31 11:00:54.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252960;1;18;252401;268951;222;30493729;15448;OK;OK;OK;;;;4;2018-07-31 11:01:54.083;2018-07-31 11:00:54.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252959;1;38;252400;268950;222;30482118;15447;OK;OK;OK;;;;4;2018-07-31 11:01:43.850;2018-07-31 11:00:54.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252958;1;3;252399;268949;29;30481470;177595;OK;OK;OK;;;;4;2018-07-31 10:56:33.420;2018-07-31 10:55:53.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252957;1;38;252398;268948;222;30475061;15446;OK;OK;OK;;;;4;2018-07-31 10:56:30.613;2018-07-31 10:55:53.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252956;1;38;252397;268947;222;30473926;15445;OK;OK;OK;;;;4;2018-07-31 10:51:35.957;2018-07-31 10:50:50.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252955;1;13;252396;268946;26;30479791;503942;OK;OK;OK;;;;4;2018-07-31 10:41:43.833;2018-07-31 10:40:47.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252954;1;19;252395;268945;222;30492991;15444;OK;OK;OK;;;;4;2018-07-31 10:41:41.293;2018-07-31 10:40:47.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252953;1;3;252394;268944;29;30477507;177588;OK;OK;OK;;;;4;2018-07-31 10:41:33.320;2018-07-31 10:40:47.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252952;1;16;252393;268942;222;30493176;15443;OK;OK;OK;;;;4;2018-07-31 10:31:46.940;2018-07-31 10:30:45.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252951;1;19;252392;268941;222;30492070;15442;OK;OK;OK;;;;4;2018-07-31 10:31:44.663;2018-07-31 10:30:45.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252950;4;28;252391;268943;26;80141000005Q8ClAAK;503939;OK;OK;OK;;;;4;2018-07-31 10:31:14.227;2018-07-31 10:30:44.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252949;1;13;252390;268940;29;30476845;177582;OK;OK;OK;;;;4;2018-07-31 10:26:27.960;2018-07-31 10:25:44.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252948;1;38;252389;268939;82;30492906;2070;OK;OK;OK;;;;4;2018-07-31 10:16:32.377;2018-07-31 10:15:39.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252947;1;13;252388;268938;29;30476289;177581;OK;OK;OK;;;;4;2018-07-31 10:11:44.300;2018-07-31 10:10:39.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252946;1;17;252387;268937;29;30482097;177580;OK;OK;OK;;;;4;2018-07-31 10:11:41.807;2018-07-31 10:10:39.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252945;1;3;252386;268936;29;30352917;177579;OK;OK;OK;;;;4;2018-07-31 10:11:38.827;2018-07-31 10:10:38.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252944;1;13;252385;268935;29;30466448;177578;OK;OK;OK;;;;4;2018-07-31 10:11:36.470;2018-07-31 10:10:38.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252943;1;34;252384;268933;222;30492257;15441;OK;OK;OK;;;;4;2018-07-31 09:51:36.283;2018-07-31 09:50:29.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252942;4;28;252383;268934;26;80141000005Q89aAAC;503928;OK;OK;OK;;;;4;2018-07-31 09:46:21.707;2018-07-31 09:45:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252941;1;32;252382;268932;222;30492252;15440;OK;OK;OK;;;;4;2018-07-31 09:41:42.913;2018-07-31 09:41:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252940;1;13;252381;268931;29;30473641;177576;OK;OK;OK;;;;4;2018-07-31 09:41:39.203;2018-07-31 09:40:29.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252939;1;16;252380;268930;222;30469029;15439;OK;OK;OK;;;;4;2018-07-31 09:41:32.430;2018-07-31 09:40:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252938;1;13;252379;268929;29;30471944;177575;OK;OK;OK;;;;4;2018-07-31 09:31:42.883;2018-07-31 09:31:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252937;1;16;252378;268928;222;30469032;15438;OK;OK;OK;;;;4;2018-07-31 09:21:35.740;2018-07-31 09:21:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252936;1;13;252377;268927;29;30376799;177574;OK;OK;OK;;;;4;2018-07-31 09:11:31.737;2018-07-31 09:10:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252935;1;13;252376;268926;29;30360382;177573;OK;OK;OK;;;;4;2018-07-31 09:11:26.587;2018-07-31 09:10:20.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252934;1;13;252375;NULL;0;30358067;;TABELA EST� INATIVA OU PRODUTO BLOQUEADO OU PRODUTO NAO EST� NA TABELA;;TABELA EST� INATIVA OU PRODUTO BLOQUEADO OU PRODUTO NAO EST� NA TABELA;;;;15;2018-07-31 08:56:22.837;2018-07-31 08:55:16.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
252933;1;38;252374;268923;222;30404981;15437;OK;OK;OK;;;;4;2018-07-31 08:21:28.443;2018-07-31 08:21:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252932;1;38;252373;268922;222;30330882;15436;OK;OK;OK;;;;4;2018-07-31 08:06:26.910;2018-07-31 08:06:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252931;1;38;252372;268921;222;30405716;15435;OK;OK;OK;;;;4;2018-07-31 07:51:42.783;2018-07-31 07:52:25.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252930;1;38;252371;268920;222;30354329;15434;OK;OK;OK;;;;4;2018-07-31 07:51:38.617;2018-07-31 07:52:25.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252929;1;32;252370;268919;222;30490237;15433;OK;OK;OK;;;;4;2018-07-31 07:51:28.727;2018-07-31 07:52:25.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252928;1;38;252369;268918;222;30329309;15432;OK;OK;OK;;;;4;2018-07-31 07:41:38.587;2018-07-31 07:42:24.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252927;1;38;252368;268917;222;30472224;15431;OK;OK;OK;;;;4;2018-07-31 07:41:36.543;2018-07-31 07:42:24.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252926;1;38;252367;268916;222;30410588;15430;OK;OK;OK;;;;4;2018-07-31 07:31:38.850;2018-07-31 07:32:24.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252925;1;18;252366;268915;222;30489336;15429;OK;OK;OK;;;;4;2018-07-31 07:01:38.197;2018-07-31 07:02:24.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252924;1;34;252365;268914;222;30382046;15428;OK;OK;OK;;;;4;2018-07-31 06:51:40.617;2018-07-31 06:52:24.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252923;1;34;252364;268913;222;30404805;15427;OK;OK;OK;;;;4;2018-07-31 06:51:39.243;2018-07-31 06:52:24.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252922;1;16;252363;268912;222;30438321;15426;OK;OK;OK;;;;4;2018-07-31 06:51:37.823;2018-07-31 06:52:24.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252921;1;34;252362;268911;222;30413911;15425;OK;OK;OK;;;;4;2018-07-31 06:46:33.040;2018-07-31 06:47:25.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252920;1;34;252361;268910;222;30402739;15424;OK;OK;OK;;;;4;2018-07-31 06:46:30.747;2018-07-31 06:47:25.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252919;1;34;252360;268909;222;30488617;15423;OK;OK;OK;;;;4;2018-07-31 06:46:28.500;2018-07-31 06:47:25.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252918;1;32;252359;268894;222;30486092;15422;OK;OK;OK;;;;4;2018-07-31 06:02:05.887;2018-07-31 06:02:23.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252917;1;41;252358;268859;26;30479440;503909;OK;OK;OK;;;;4;2018-07-31 06:02:04.793;2018-07-31 06:02:23.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252916;1;34;252357;268867;222;30480637;15421;OK;OK;OK;;;;4;2018-07-31 06:02:03.717;2018-07-31 06:02:23.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252915;1;32;252356;268880;222;30482841;15420;OK;OK;OK;;;;4;2018-07-31 06:02:02.673;2018-07-31 06:02:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252914;1;18;252355;268871;222;30481373;15419;OK;OK;OK;;;;4;2018-07-31 06:02:01.533;2018-07-31 06:02:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252913;1;19;252354;268892;222;30485541;15418;OK;OK;OK;;;;4;2018-07-31 06:02:00.427;2018-07-31 06:02:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252912;1;16;252353;268903;222;30408911;15417;OK;OK;OK;;;;4;2018-07-31 06:01:59.380;2018-07-31 06:02:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252911;1;16;252352;268896;222;30440898;;NCM [76169900-3] N�O PARAMETRIZADO PARA OPERA��O [100 - Venda] - FINALIDADE [Consumo] - GRUPO TRIBUT�RIO [OPERA��O � N�O CONTRIBUINTE].;OK;NCM [76169900-3] N�O PARAMETRIZADO PARA OPERA��O [100 - Venda] - FINALIDADE [Consumo] - GRUPO TRIBUT�RIO [OPERA��O � N�O CONTRIBUINTE].;;;;5;2018-07-31 06:01:58.320;2018-07-31 06:02:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252910;1;34;252351;268860;222;30479893;15416;OK;OK;OK;;;;4;2018-07-31 06:01:57.260;2018-07-31 06:02:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252909;1;34;252350;268863;222;30480079;15415;OK;OK;OK;;;;4;2018-07-31 06:01:56.103;2018-07-31 06:02:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252908;1;34;252349;268866;222;30480451;15414;OK;OK;OK;;;;4;2018-07-31 06:01:55.043;2018-07-31 06:02:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252907;1;32;252348;268862;222;30480078;15413;OK;OK;OK;;;;4;2018-07-31 06:01:53.907;2018-07-31 06:02:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252906;1;19;252347;268865;222;30480452;15412;OK;OK;OK;;;;4;2018-07-31 06:01:52.783;2018-07-31 06:02:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252905;1;34;252346;268868;222;30480819;15411;OK;OK;OK;;;;4;2018-07-31 06:01:51.690;2018-07-31 06:02:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252904;1;16;252345;268902;222;30468843;15410;OK;OK;OK;;;;4;2018-07-31 06:01:50.677;2018-07-31 06:02:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252903;1;18;252344;268870;222;30481363;15409;OK;OK;OK;;;;4;2018-07-31 06:01:49.490;2018-07-31 06:02:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252902;1;16;252343;268879;222;30482645;15408;OK;OK;OK;;;;4;2018-07-31 06:01:48.443;2018-07-31 06:02:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252901;1;34;252342;268861;222;30479894;15407;OK;OK;OK;;;;4;2018-07-31 06:01:47.133;2018-07-31 06:02:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252900;1;16;252341;268875;222;30482107;15406;OK;OK;OK;;;;4;2018-07-31 06:01:45.933;2018-07-31 06:02:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252899;1;19;252340;268899;222;30404598;15405;OK;OK;OK;;;;4;2018-07-31 06:01:44.780;2018-07-31 06:02:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252898;1;19;252339;268864;222;30480267;15404;OK;OK;OK;;;;4;2018-07-31 06:01:43.563;2018-07-31 06:02:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252897;1;34;252338;268877;222;30482284;15403;OK;OK;OK;;;;4;2018-07-31 06:01:42.407;2018-07-31 06:02:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252896;1;19;252337;268898;222;30421954;15402;OK;OK;OK;;;;4;2018-07-31 06:01:41.223;2018-07-31 06:02:20.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252895;1;41;252336;268869;26;30480350;503908;OK;OK;OK;;;;4;2018-07-31 06:01:39.863;2018-07-31 06:02:20.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252894;1;24;252335;NULL;29;13191957;;;;;;;;10;2018-07-31 06:01:17.243;NULL;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
252893;1;24;252334;NULL;29;13191957;;;;;;;;10;2018-07-31 05:46:16.410;NULL;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
252892;1;24;252333;NULL;29;13191957;;;;;;;;10;2018-07-31 05:31:16.810;NULL;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
252891;1;24;252332;NULL;29;13191957;;;;;;;;10;2018-07-31 05:16:16.473;NULL;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
252890;1;24;252331;NULL;29;13191957;;;;;;;;10;2018-07-31 05:01:16.410;NULL;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
252889;1;24;252330;NULL;29;13191957;;;;;;;;10;2018-07-31 04:46:16.013;NULL;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
252888;1;24;252329;NULL;29;13191957;;;;;;;;10;2018-07-31 04:31:16.730;NULL;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
252887;1;24;252328;NULL;29;13191957;;;;;;;;10;2018-07-31 04:16:16.190;NULL;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
252886;1;24;252327;NULL;29;13191957;;;;;;;;10;2018-07-31 04:01:17.333;NULL;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
